,do_nothing,mine_minerals,mine_gas,build_assimilator,build_pylon,build_gateway,build_cybercore,train_probe,train_zealot,train_stalker,harass,attack_all
[21  1  1 11 -6  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1 11 -6  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
[22  1  1 11 -6  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1 10 -4  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1 10 -4  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6920000000000001,0.0,0.0,0.0
[21  2  1  7  2  1  1  5],0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  7  2  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  6  4  1  1  5],-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  5  6  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0
[21  2  1  4  8  1  1  5],0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  0 16  2  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
[18  1  1  1  4  2  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0
[18  1  1  0  6  3  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0
[18  0  1  0  6  3  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  0  0 24  1  1  1],0.0,0.0,0.0,0.0001488269333166882,3.7651678073512374e-05,0.0,0.0,0.00014440662457024925,0.0,2.5449405597153682e-05,0.0002483981717505786,0.0
[23  1  0  0 24  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,2.695250452778937e-05,0.0,0.0,2.695250452778937e-05,0.0,0.0
[22  1  0  0 22  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  0 22  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  0 22  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  0 22  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  1 20  1  1  2],0.0,2.6567950363723947e-05,0.0,0.0002951994484858216,2.6567950363723947e-05,0.0,2.6567950363723947e-05,0.0,2.6567950363723947e-05,0.0,2.6567950363723947e-05,2.6836313498711056e-05
[22  2  1  9  6  1  1  3],0.0,0.0,0.0,0.0,0.22680973747174804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  3 18  2  1  3],0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  3 18  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  4 16  2  1  3],0.0,0.0,0.0,0.0,-1.6,0.0,0.009720000000000005,0.0,0.20520000000000005,0.009720000000000005,0.0,0.0
[22  2  1  4 16  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  2 20  2  1  3],0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  1 26  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  2  1  1 28  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  2  1  2 29  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  2  1  2 29  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[10  2  1  2 30  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  2  1  2 30  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  2  1  2 30  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  2  1  3 28  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[10  2  1  3 29  2  1  4],0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[10  2  1  2 31  2  1  4],0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 8  2  1  0 37  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 7  2  1  0 38  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 4  2  1  0 41  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0
[ 4  1  1  0 41  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
[ 5  0  1  0 40  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 4  0  1  0 40  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 3  0  1  0 41  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 3  0  1  0 42  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 2  0  1  0 43  2  1  4],0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 2  0  1  0 29  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 3  0  1  0 29  2  1  4],0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 3  0  1  0 13  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0
[2 0 0 0 6 2 1 4],-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 2  0  0  0 -2  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 -1  2  1  4],0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  3 21  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  3 21  1  1  2],0.020137924208142213,0.0,0.0,0.00016311718608595194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  3 10  1  1  1],0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  0 16  2  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  0 24  2  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  0 24  2  1  3],-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  0  1  0 10  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  0  1  0 10  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  0 25  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  0  0 25  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  1  0 24  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  1  1 22  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  2 18  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  2 18  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  2 17  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  2 17  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  1  3 15  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  2 17  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  9  7  1  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  0  1  0 16  1  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  0  1  0 -3  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  2  0  0 33  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  0  0 33  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  2  1  0 30  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  1  0 29  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  1 24  1  1  1],0.0,0.0,0.0,0.0,0.0,5.941994827339097e-05,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1 12  1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4017384145512519,0.0,0.0,0.0,0.0
[15  2  1  0 28  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  2  1  0 27  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  0  0  0 11  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597011045352421e-10,0.0
[20  1  0  0 19  1  1  1],5.267705024702085e-07,0.0,8.735347978907735e-06,8.52153638710052e-06,7.791994509694249e-06,0.0,5.267705024702085e-07,7.783927190238072e-05,0.0,0.0,0.0,4.1214370265461964e-07
[19  2  0  4 18  1  1  3],0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  3 20  1  1  2],0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  0  3 18  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  0  3 16  1  1  0],0.0,0.0,0.0,0.0,0.10800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  0  3 15  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  3 14  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  4 14  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  5 12  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  5 12  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  5 12  1  1  1],0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  5 12  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  5 10  0  1  1],0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  5 10  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0
[23  2  0  4 12  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  5 12  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  6 12  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  6 10  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  7  8  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007209000000000002,0.0
[22  2  1  7  8  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  8  6  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
[21  2  1  8  6  1  1  0],0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  8  6  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  8  4  1  0  0],0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  8  4  1  0  1],0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  8  4  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  8  4  0  0  0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  9  2  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
[18  0  0  0 29  1  1  0],1.0088534913601072e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  0  0  0 21  1  1  0],0.0,0.0,0.0,0.0,0.0,3.3667620771435745e-08,0.0,0.0,0.0,0.0,0.0,0.0
[16  0  0  0 20  1  1  0],0.0,0.0,1.0047169962065983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  0 20  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  0 20  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  0 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  0  2 17  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  0  2 17  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  0  3 17  1  1  1],0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009720000000000005
[23  2  0  3 17  1  1  1],0.0,0.10800000000000004,0.0,0.0,0.10800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  0  3 17  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  0  3 17  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0
[23  2  0  3 17  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  0  3 17  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  0 23  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  0 21  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  0 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  0 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  1 17  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  0  1  0 15  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
[22  0  0  0 15  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0
[22  0  0  0  7  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0
[22  0  0  0 -1  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0
[22  0  0  0 -8  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  0  0  0 -6  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  0  0  0 -5  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  0  0  0 -5  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  0  0  0 -4  2  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  0  0  0 -3  2  1  4],0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 17   0   0   0 -18   2   1   4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  0  0 26  1  1  0],0.0,0.0,0.0,2.116020608704338e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  2  0  0 26  1  1  0],0.0,0.0,0.0,0.0,0.0,8.092388586377258e-05,0.0,0.0,0.0,4.259151887566978e-05,0.0,0.0
[20  2  0  0 26  1  1  0],0.0,0.00013539652606575384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  0 26  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0005773680000000002,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  0 26  1  1  1],0.0004398339120870738,0.0008751947842952348,9.395451727200004e-05,9.395451727200004e-05,0.0,0.0005587962989655826,9.395451727200004e-05,0.0008751947842952348,0.0,0.0,0.0005773680000000002,0.0014638530535200005
[19  2  1  0 21  1  1  1],0.0075292191397911025,0.007605271858374851,0.00767613065837485,0.07766886155511658,0.013905550268457054,0.007085735724173949,0.0,0.00811546939833534,0.00720933625427204,0.0,0.0015539804965502958,0.0012503020648609428
[20  0  0  0 17  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  0  0  0 25  1  1  0],0.0,0.0,1.456594379356018e-08,0.0,2.6709670416594626e-08,0.0,2.4038703374935163e-09,0.0,2.6709670416594626e-07,4.5673536412376814e-09,1.4713074538949678e-08,4.87420253205005e-08
[21  0  0  0 25  1  1  0],0.0,2.717365414012187e-07,0.0,0.0,4.924109634154757e-08,0.0,2.6709670416594626e-08,0.0,2.4456288726109687e-08,0.0,0.0,0.0
[21  2  0  0 23  1  1  1],0.0,0.001109485152258705,0.0006881568390943459,3.468650539311541e-05,0.0,0.0,0.0,3.819679043400002e-05,0.0,0.020687064286637833,0.0,0.0
[17  1  0  0 27  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,3.3074148903931714e-08,0.0,0.0,0.0,3.0572138492464524e-05,0.0
[18  2  0  1 27  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  2  0  1 25  1  1  0],0.0,0.0,0.0,0.0005658845771726765,5.1444052470243324e-05,0.0,0.0,0.0,1.5879930446211206e-05,0.0,0.0,0.0
[20  2  1  8  4  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  2  0  1 23  1  1  0],0.0,0.00017467923490832325,0.0,1.5721131141749093e-05,0.0,0.0,0.0,0.0,1.5879930446211206e-05,0.0,0.0,0.0004753209593279423
[16  2  0  1 23  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  9  7  1  0  1],0.0,0.0,0.5940000000000001,0.0,0.0,0.0,3.7768222131001745,-1.1112037014513485,0.0,0.0,0.05346000000000001,0.0
[18  0  0  0 26  1  0  0],0.0,8.410195919143667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  0  0  0 25  1  1  0],0.0,1.6790519756037605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6709670416594626e-08,0.0,0.0
[21  2  0  1 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002383105336550565,0.0,0.0,0.0,0.0
[21  2  0  2 17  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  6 11  1  1  0],0.0,0.0,0.0,0.72972,1.9671112590474273,0.0,0.0,0.0,0.2894063821227871,0.43166335373951037,0.0,0.0
[20  1  1 10  5  0  1  0],0.0,1.7843517717213009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  0 27  1  1  1],6.54546351496846e-05,0.0,0.0,1.022372163960566e-05,5.3491413285605506e-05,0.0,4.814227195704496e-06,3.1106513485677274e-05,0.0,0.0,0.00013636584426631016,0.0
[22  2  0  1 19  1  1  2],0.0,1.7571632987079192e-06,1.3705234152327993e-06,0.0,0.0,0.0,0.0,0.00018800046848186546,0.0,0.0,0.0,1.5228037947031105e-06
[24  2  1  4 13  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010644172267607999,0.0,0.0,0.0,0.0
[24  2  1  7  9  1  1  1],0.0,0.0,0.0,0.17934117605849473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[24  2  1  9  5  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5241547039834135
[24  2  1 11  1  0  1  0],0.0,0.0,0.0,1.1811580682081402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  1  1 26  1  1  1],0.0,0.0,7.701196280299854e-05,0.0,0.0,7.701196280299854e-05,0.0,0.0,0.00026660300766387596,0.0008556884755888726,7.701196280299854e-05,0.0
[21  2  0  1 21  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,3.0386159450782998e-05,1.4639571841922235e-05,0.0,0.0,0.0,0.0
[21  2  0  2 21  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003585141907506889
[20  2  1  7  9  1  1  3],0.0,0.0,0.0,0.0,-1.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  0  0 11  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  0  0 11  1  0  0],3.256675108257813e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  0 11  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  1  0  0 11  1  1  0],3.256675108257813e-08,6.187682705689845e-09,3.256675108257813e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  0  2 22  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  3 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  0  3 18  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  1  3 17  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  4 15  1  1  1],0.10800000000000004,1.2000000000000002,0.0,0.0,0.09720000000000004,0.10800000000000004,0.0,0.0,0.10800000000000004,0.0,0.10800000000000004,0.0
[20  1  1  4 15  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  4 15  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  5 13  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0
[20  1  1  5 13  1  1  1],0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.8,0.11441520000000001
[20  1  1  4 15  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000004,0.0
[20  1  1  5 13  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.0
[22  2  1  5 11  1  1  0],0.0,0.0,0.0,0.0,0.0,0.07339155356560159,0.0,0.0,0.0,0.0,0.0,0.0
[16  1  0  0 26  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[17  2  0  1 21  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  2  0  1 20  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010185000901064838,0.0,0.0,0.0,0.0
[19  2  0  1 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  3 19  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  3 18  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  3 16  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  0  3 14  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  0  3 13  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
